row_name,run_name,index,row,matrix,u_front_speed_mm_per_day,u_front_width_mm,u_seed_peak_density,u_seed_sigma_mm,u_preop_time,u_diffusivity_ratio,u_chemo_kill_rate,u_rt_alpha,u_rt_alpha_beta_ratio,u_gaussian_seed_x_fraction,u_gaussian_seed_y_fraction,u_gaussian_seed_z_fraction,u_core_threshold,u_edema_threshold_ratio,front_speed_mm_per_day,front_width_mm,seed_peak_density,seed_sigma_mm,preop_time,diffusivity_ratio,chemo_kill_rate,rt_alpha,rt_alpha_beta_ratio,gaussian_seed_x_fraction,gaussian_seed_y_fraction,gaussian_seed_z_fraction,core_threshold,edema_threshold_ratio,white_matter_diffusivity,rho,gaussian_seed_mass,gaussian_seed_diffusion_time,seed_enhancing_radius_mm,s,seed_voxel_i,seed_voxel_j,seed_voxel_k,edema_threshold
r0176_AB-chemo_kill_rate,r0176_AB-chemo_kill_rate,2823,176,AB:chemo_kill_rate,0.2167331473901868,0.9881868660449982,0.16728173196315765,0.17409784719347954,0.18498539924621582,0.633267579600215,0.38473649974912405,0.06873149424791336,0.383428699336946,0.6739828968420625,0.30930956825613976,0.34845332615077496,0.23430467676371336,0.6107108360156417,0.04749995535566649,3.935027538255564,0.666912692785263,6.12231298826777,61.44751787185669,18.472903400340414,0.003926985835224226,0.00644290876299349,7.067429594695568,0.804945054945055,0.5022935779816514,0.29395604395604397,0.520291403029114,0.4637487926054746,0.09345681619522875,0.006035530233763457,2410.3791933659027,18.741358163156114,2.8153253309194683,1.555850099839924,146,109,53,0.24128450995776
r0176_AB-rt_alpha,r0176_AB-rt_alpha,2824,176,AB:rt_alpha,0.2167331473901868,0.9881868660449982,0.16728173196315765,0.17409784719347954,0.18498539924621582,0.633267579600215,0.042284524999558926,0.32561345025897026,0.383428699336946,0.6739828968420625,0.30930956825613976,0.34845332615077496,0.23430467676371336,0.6107108360156417,0.04749995535566649,3.935027538255564,0.666912692785263,6.12231298826777,61.44751787185669,18.472903400340414,0.0011622249217045307,0.016619665769348143,7.067429594695568,0.804945054945055,0.5022935779816514,0.29395604395604397,0.520291403029114,0.4637487926054746,0.09345681619522875,0.006035530233763457,2410.3791933659027,18.741358163156114,2.8153253309194683,1.555850099839924,146,109,53,0.24128450995776
r0176_AB-rt_alpha_beta_ratio,r0176_AB-rt_alpha_beta_ratio,2825,176,AB:rt_alpha_beta_ratio,0.2167331473901868,0.9881868660449982,0.16728173196315765,0.17409784719347954,0.18498539924621582,0.633267579600215,0.042284524999558926,0.06873149424791336,0.03909160289913416,0.6739828968420625,0.30930956825613976,0.34845332615077496,0.23430467676371336,0.6107108360156417,0.04749995535566649,3.935027538255564,0.666912692785263,6.12231298826777,61.44751787185669,18.472903400340414,0.0011622249217045307,0.00644290876299349,4.312732823193073,0.804945054945055,0.5022935779816514,0.29395604395604397,0.520291403029114,0.4637487926054746,0.09345681619522875,0.006035530233763457,2410.3791933659027,18.741358163156114,2.8153253309194683,1.555850099839924,146,109,53,0.24128450995776
r0176_AB-gaussian_seed_x_fraction,r0176_AB-gaussian_seed_x_fraction,2826,176,AB:gaussian_seed_x_fraction,0.2167331473901868,0.9881868660449982,0.16728173196315765,0.17409784719347954,0.18498539924621582,0.633267579600215,0.042284524999558926,0.06873149424791336,0.383428699336946,0.6766544720157981,0.30930956825613976,0.34845332615077496,0.23430467676371336,0.6107108360156417,0.04749995535566649,3.935027538255564,0.666912692785263,6.12231298826777,61.44751787185669,18.472903400340414,0.0011622249217045307,0.00644290876299349,7.067429594695568,0.804945054945055,0.5022935779816514,0.29395604395604397,0.520291403029114,0.4637487926054746,0.09345681619522875,0.006035530233763457,2410.3791933659027,18.741358163156114,2.8153253309194683,1.555850099839924,146,109,53,0.24128450995776
r0176_AB-gaussian_seed_y_fraction,r0176_AB-gaussian_seed_y_fraction,2827,176,AB:gaussian_seed_y_fraction,0.2167331473901868,0.9881868660449982,0.16728173196315765,0.17409784719347954,0.18498539924621582,0.633267579600215,0.042284524999558926,0.06873149424791336,0.383428699336946,0.6739828968420625,0.7928493153303862,0.34845332615077496,0.23430467676371336,0.6107108360156417,0.04749995535566649,3.935027538255564,0.666912692785263,6.12231298826777,61.44751787185669,18.472903400340414,0.0011622249217045307,0.00644290876299349,7.067429594695568,0.804945054945055,0.5573394495412844,0.27197802197802196,0.520291403029114,0.4637487926054746,0.09345681619522875,0.006035530233763457,2410.3791933659027,18.741358163156114,2.8153253309194683,1.555850099839924,146,121,49,0.24128450995776
r0176_AB-gaussian_seed_z_fraction,r0176_AB-gaussian_seed_z_fraction,2828,176,AB:gaussian_seed_z_fraction,0.2167331473901868,0.9881868660449982,0.16728173196315765,0.17409784719347954,0.18498539924621582,0.633267579600215,0.042284524999558926,0.06873149424791336,0.383428699336946,0.6739828968420625,0.30930956825613976,0.5873216018080711,0.23430467676371336,0.6107108360156417,0.04749995535566649,3.935027538255564,0.666912692785263,6.12231298826777,61.44751787185669,18.472903400340414,0.0011622249217045307,0.00644290876299349,7.067429594695568,0.804945054945055,0.5022935779816514,0.3269230769230769,0.520291403029114,0.4637487926054746,0.09345681619522875,0.006035530233763457,2410.3791933659027,18.741358163156114,2.8153253309194683,1.555850099839924,146,109,59,0.24128450995776
r0176_AB-core_threshold,r0176_A,2829,176,AB:core_threshold,0.2167331473901868,0.9881868660449982,0.16728173196315765,0.17409784719347954,0.18498539924621582,0.633267579600215,0.042284524999558926,0.06873149424791336,0.383428699336946,0.6739828968420625,0.30930956825613976,0.34845332615077496,0.5575532400980592,0.6107108360156417,0.04749995535566649,3.935027538255564,0.666912692785263,6.12231298826777,61.44751787185669,18.472903400340414,0.0011622249217045307,0.00644290876299349,7.067429594695568,0.804945054945055,0.5022935779816514,0.29395604395604397,0.6172659720294178,0.4637487926054746,0.09345681619522875,0.006035530233763457,2410.3791933659027,18.741358163156114,2.8153253309194683,1.555850099839924,146,109,53,0.28625634924508714
r0176_AB-edema_threshold_ratio,r0176_A,2830,176,AB:edema_threshold_ratio,0.2167331473901868,0.9881868660449982,0.16728173196315765,0.17409784719347954,0.18498539924621582,0.633267579600215,0.042284524999558926,0.06873149424791336,0.383428699336946,0.6739828968420625,0.30930956825613976,0.34845332615077496,0.23430467676371336,0.36896485928446054,0.04749995535566649,3.935027538255564,0.666912692785263,6.12231298826777,61.44751787185669,18.472903400340414,0.0011622249217045307,0.00644290876299349,7.067429594695568,0.804945054945055,0.5022935779816514,0.29395604395604397,0.520291403029114,0.3791377007495612,0.09345681619522875,0.006035530233763457,2410.3791933659027,18.741358163156114,2.8153253309194683,1.555850099839924,146,109,53,0.1972620862642216
r0176_B,r0176_B,2831,176,B,0.8211681041866541,0.7396375807002187,0.3754153745248914,0.8397233597934246,0.621482907794416,0.31175020430237055,0.38473649974912405,0.32561345025897026,0.03909160289913416,0.6766544720157981,0.7928493153303862,0.5873216018080711,0.5575532400980592,0.36896485928446054,0.1711071844963718,2.788086190954905,0.7501661498099566,13.278720856873642,135.6520943250507,4.202429230614976,0.003926985835224226,0.016619665769348143,4.312732823193073,0.804945054945055,0.5573394495412844,0.29945054945054944,0.6172659720294178,0.3791377007495612,0.23853078913375372,0.03068541873839425,27662.790638129478,88.16221379738553,8.875214512829178,4.76266512131239,146,121,54,0.23402880138617643
r0177_A,r0177_A,2832,177,A,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,62,0.22179352284569756
r0177_AB-front_speed_mm_per_day,r0177_AB-front_speed_mm_per_day,2833,177,AB:front_speed_mm_per_day,0.3073806194588542,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.057565607700203386,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.02886334433978918,0.028702488101192778,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,62,0.22179352284569756
r0177_AB-front_width_mm,r0177_AB-front_width_mm,2834,177,AB:front_width_mm,0.655188231728971,0.04924941714853048,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0706588314121763,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06442463605953751,0.05620174065355055,11225.689746648179,44.664634244088326,7.810740929095671,8.827663807283542,129,120,62,0.22179352284569756
r0177_AB-seed_peak_density,r0177_AB-seed_peak_density,2835,177,AB:seed_peak_density,0.655188231728971,0.002015667036175728,0.8274685051292181,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.9309874020516873,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,12379.53332194402,44.664634244088326,8.85932107839267,9.425042914238787,129,120,62,0.22179352284569756
r0177_AB-seed_sigma_mm,r0177_AB-seed_sigma_mm,2836,177,AB:seed_sigma_mm,0.655188231728971,0.002015667036175728,0.6105350786820054,0.028269016183912754,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,5.1671384371301095,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,1834.3096907305871,13.349659814233695,4.270172718544361,5.152720015788831,129,120,62,0.22179352284569756
r0177_AB-preop_time,r0177_AB-preop_time,2837,177,AB:preop_time,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.10781239904463291,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,48.328107837587595,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,62,0.22179352284569756
r0177_AB-diffusivity_ratio,r0177_AB-diffusivity_ratio,2838,177,AB:diffusivity_ratio,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.7956384588032961,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,39.019070324905485,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,62,0.22179352284569756
r0177_AB-chemo_kill_rate,r0177_AB-chemo_kill_rate,2839,177,AB:chemo_kill_rate,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.9860156243667006,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.03330237576348854,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,62,0.22179352284569756
r0177_AB-rt_alpha,r0177_AB-rt_alpha,2840,177,AB:rt_alpha,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.9057013802230358,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.1412400783093118,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,62,0.22179352284569756
r0177_AB-rt_alpha_beta_ratio,r0177_AB-rt_alpha_beta_ratio,2841,177,AB:rt_alpha_beta_ratio,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.8061057068407536,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,10.448845654726028,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,62,0.22179352284569756
r0177_AB-gaussian_seed_x_fraction,r0177_AB-gaussian_seed_x_fraction,2842,177,AB:gaussian_seed_x_fraction,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.23412862699478865,0.543338037095964,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.739010989010989,0.5481651376146789,0.3708791208791209,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,134,119,67,0.22179352284569756
r0177_AB-gaussian_seed_y_fraction,r0177_AB-gaussian_seed_y_fraction,2843,177,AB:gaussian_seed_y_fraction,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.30985279846936464,0.9613648755475879,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5344036697247706,0.3434065934065934,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,116,62,0.22179352284569756
r0177_AB-gaussian_seed_z_fraction,r0177_AB-gaussian_seed_z_fraction,2844,177,AB:gaussian_seed_z_fraction,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.4070759154856205,0.6594278234988451,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.29945054945054944,0.6478283470496535,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,54,0.22179352284569756
r0177_AB-core_threshold,r0177_A,2845,177,AB:core_threshold,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.26832208409905434,0.2638989891856909,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.5304966252297163,0.3423646462149918,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,62,0.1816232894150189
r0177_AB-edema_threshold_ratio,r0177_A,2846,177,AB:edema_threshold_ratio,0.655188231728971,0.002015667036175728,0.6105350786820054,0.5474154138937593,0.8220967473462224,0.39301666989922523,0.6933812377974391,0.6219862066209316,0.6472756853327155,0.04315029364079237,0.543338037095964,0.9613648755475879,0.6594278234988451,0.9348536534234881,0.12034577994292127,1.0027982155632555,0.8442140314728022,9.45141621600576,169.7564470488578,6.109889273339307,0.01176597203500437,0.04959400952743292,9.178205482661724,0.7115384615384616,0.5527522935779816,0.3434065934065934,0.6478283470496535,0.5771987786982209,0.06034126668866484,0.06000498309389441,11225.689746648179,44.664634244088326,7.810740929095671,9.425042914238787,129,120,62,0.3739257307231472
r0177_B,r0177_B,2847,177,B,0.3073806194588542,0.04924941714853048,0.8274685051292181,0.028269016183912754,0.10781239904463291,0.7956384588032961,0.9860156243667006,0.9057013802230358,0.8061057068407536,0.23412862699478865,0.30985279846936464,0.4070759154856205,0.26832208409905434,0.9348536534234881,0.057565607700203386,1.0706588314121763,0.9309874020516873,5.1671384371301095,48.328107837587595,39.019070324905485,0.03330237576348854,0.1412400783093118,10.448845654726028,0.739010989010989,0.5206422018348624,0.31043956043956045,0.5304966252297163,0.5771987786982209,0.030816563134915768,0.02688326384244903,2022.851018659621,13.349659814233695,4.8434369437161005,4.826129748833962,134,113,56,0.30620200418612004
r0178_A,r0178_A,2848,178,A,0.9821572368964553,0.7146528689190745,0.3117548180744052,0.3539279205724597,0.6988961761817336,0.23615605756640434,0.3847607308998704,0.8801602460443974,0.924060401506722,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.7247019272297621,7.546693043776252,148.8123499508947,2.9669628956320255,0.003927324160313673,0.128540362541412,11.392483212053776,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,4905.680683051227,28.476287948490437,4.637757937522837,2.8021590729493098,138,132,51,0.31865184066109464
r0178_AB-front_speed_mm_per_day,r0178_AB-front_speed_mm_per_day,2849,178,AB:front_speed_mm_per_day,0.09068985749036074,0.7146528689190745,0.3117548180744052,0.3539279205724597,0.6988961761817336,0.23615605756640434,0.3847607308998704,0.8801602460443974,0.924060401506722,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.0363605275980766,2.6931708183979923,0.7247019272297621,7.546693043776252,148.8123499508947,2.9669628956320255,0.003927324160313673,0.128540362541412,11.392483212053776,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.04896255593434737,0.006750505268675331,4905.680683051227,28.476287948490437,4.637757937522837,2.8021590729493098,138,132,51,0.31865184066109464
r0178_AB-front_width_mm,r0178_AB-front_width_mm,2850,178,AB:front_width_mm,0.9821572368964553,0.7756372224539518,0.3117548180744052,0.3539279205724597,0.6988961761817336,0.23615605756640434,0.3847607308998704,0.8801602460443974,0.924060401506722,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.9307592166160115,0.7247019272297621,7.546693043776252,148.8123499508947,2.9669628956320255,0.003927324160313673,0.128540362541412,11.392483212053776,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.3527444598714058,0.04106765667745091,4905.680683051227,28.476287948490437,4.637757937522837,2.5749959263081355,138,132,51,0.31865184066109464
r0178_AB-seed_peak_density,r0178_AB-seed_peak_density,2851,178,AB:seed_peak_density,0.9821572368964553,0.7146528689190745,0.7315490683540702,0.3539279205724597,0.6988961761817336,0.23615605756640434,0.3847607308998704,0.8801602460443974,0.924060401506722,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.892619627341628,7.546693043776252,148.8123499508947,2.9669628956320255,0.003927324160313673,0.128540362541412,11.392483212053776,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,6042.355758457787,28.476287948490437,6.726562594080149,2.8021590729493098,138,132,51,0.31865184066109464
r0178_AB-seed_sigma_mm,r0178_AB-seed_sigma_mm,2852,178,AB:seed_sigma_mm,0.9821572368964553,0.7146528689190745,0.3117548180744052,0.6375563330948353,0.6988961761817336,0.23615605756640434,0.3847607308998704,0.8801602460443974,0.924060401506722,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.7247019272297621,10.496187306657637,148.8123499508947,2.9669628956320255,0.003927324160313673,0.128540362541412,11.392483212053776,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,13198.48050647028,55.08497398822045,6.450345298636893,3.8973344115250725,138,132,51,0.31865184066109464
r0178_AB-preop_time,r0178_AB-preop_time,2853,178,AB:preop_time,0.9821572368964553,0.7146528689190745,0.3117548180744052,0.3539279205724597,0.3836942045018077,0.23615605756640434,0.3847607308998704,0.8801602460443974,0.924060401506722,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.7247019272297621,7.546693043776252,95.22801476530731,2.9669628956320255,0.003927324160313673,0.128540362541412,11.392483212053776,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,4905.680683051227,28.476287948490437,4.637757937522837,2.8021590729493098,138,132,51,0.31865184066109464
r0178_AB-diffusivity_ratio,r0178_AB-diffusivity_ratio,2854,178,AB:diffusivity_ratio,0.9821572368964553,0.7146528689190745,0.3117548180744052,0.3539279205724597,0.6988961761817336,0.001506337895989418,0.3847607308998704,0.8801602460443974,0.924060401506722,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.7247019272297621,7.546693043776252,148.8123499508947,1.0069610586855966,0.003927324160313673,0.128540362541412,11.392483212053776,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,4905.680683051227,28.476287948490437,4.637757937522837,2.8021590729493098,138,132,51,0.31865184066109464
r0178_AB-chemo_kill_rate,r0178_AB-chemo_kill_rate,2855,178,AB:chemo_kill_rate,0.9821572368964553,0.7146528689190745,0.3117548180744052,0.3539279205724597,0.6988961761817336,0.23615605756640434,0.23847666569054127,0.8801602460443974,0.924060401506722,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.7247019272297621,7.546693043776252,148.8123499508947,2.9669628956320255,0.002334662990311587,0.128540362541412,11.392483212053776,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,4905.680683051227,28.476287948490437,4.637757937522837,2.8021590729493098,138,132,51,0.31865184066109464
r0178_AB-rt_alpha,r0178_AB-rt_alpha,2856,178,AB:rt_alpha,0.9821572368964553,0.7146528689190745,0.3117548180744052,0.3539279205724597,0.6988961761817336,0.23615605756640434,0.3847607308998704,0.6727560609579086,0.924060401506722,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.7247019272297621,7.546693043776252,148.8123499508947,2.9669628956320255,0.003927324160313673,0.059808866747357095,11.392483212053776,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,4905.680683051227,28.476287948490437,4.637757937522837,2.8021590729493098,138,132,51,0.31865184066109464
r0178_AB-rt_alpha_beta_ratio,r0178_AB-rt_alpha_beta_ratio,2857,178,AB:rt_alpha_beta_ratio,0.9821572368964553,0.7146528689190745,0.3117548180744052,0.3539279205724597,0.6988961761817336,0.23615605756640434,0.3847607308998704,0.8801602460443974,0.3414425402879715,0.3628063593059778,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.7247019272297621,7.546693043776252,148.8123499508947,2.9669628956320255,0.003927324160313673,0.128540362541412,6.731540322303772,0.760989010989011,0.6077981651376146,0.28296703296703296,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,4905.680683051227,28.476287948490437,4.637757937522837,2.8021590729493098,138,132,51,0.31865184066109464
r0178_AB-gaussian_seed_x_fraction,r0178_AB-gaussian_seed_x_fraction,2858,178,AB:gaussian_seed_x_fraction,0.9821572368964553,0.7146528689190745,0.3117548180744052,0.3539279205724597,0.6988961761817336,0.23615605756640434,0.3847607308998704,0.8801602460443974,0.924060401506722,0.926939694210887,0.9797554425895214,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.7247019272297621,7.546693043776252,148.8123499508947,2.9669628956320255,0.003927324160313673,0.128540362541412,11.392483212053776,0.8434065934065934,0.5344036697247706,0.32142857142857145,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,4905.680683051227,28.476287948490437,4.637757937522837,2.8021590729493098,153,116,58,0.31865184066109464
r0178_AB-gaussian_seed_y_fraction,r0178_AB-gaussian_seed_y_fraction,2859,178,AB:gaussian_seed_y_fraction,0.9821572368964553,0.7146528689190745,0.3117548180744052,0.3539279205724597,0.6988961761817336,0.23615605756640434,0.3847607308998704,0.8801602460443974,0.924060401506722,0.3628063593059778,0.5392250269651413,0.6409872742369771,0.45455922465771437,0.8383811973035336,0.24071882662452268,2.6931708183979923,0.7247019272297621,7.546693043776252,148.8123499508947,2.9669628956320255,0.003927324160313673,0.128540362541412,11.392483212053776,0.760989010989011,0.5435779816513762,0.3269230769230769,0.5863677673973143,0.5434334190562367,0.3241484596520851,0.044690597599693294,4905.680683051227,28.476287948490437,4.637757937522837,2.8021590729493098,138,118,59,0.31865184066109464
