run_name,index,row,matrix,u_front_speed_mm_per_day,u_front_width_mm,u_diffusivity_ratio,u_resection_time,u_chemo_kill_rate,u_rt_alpha,u_rt_alpha_beta_ratio,u_seed_peak_density,u_seed_sigma_mm,u_gaussian_seed_x_fraction,u_gaussian_seed_y_fraction,u_gaussian_seed_z_fraction,front_speed_mm_per_day,front_width_mm,diffusivity_ratio,resection_time,chemo_kill_rate,rt_alpha,rt_alpha_beta_ratio,seed_peak_density,seed_sigma_mm,gaussian_seed_x_fraction,gaussian_seed_y_fraction,gaussian_seed_z_fraction,white_matter_diffusivity,rho,gaussian_seed_mass,gaussian_seed_diffusion_time,seed_enhancing_radius_mm,s,seed_voxel_i,seed_voxel_j,seed_voxel_k
r0188_AB-gaussian_seed_z_fraction,2644,188,AB:gaussian_seed_z_fraction,0.42727313563227654,0.7739003822207451,0.3336951481178403,0.6669065812602639,0.5154247144237161,0.9799162270501256,0.04638803284615278,0.119279770180583,0.43826580699533224,0.48164826910942793,0.30036403704434633,0.8947871271520853,0.07422707910783678,2.923711105685243,4.649329182298167,143.37411881424487,0.006249579986124713,0.17981115540853476,4.371104262769222,0.6477119080722332,8.324534686166752,0.4807692307692308,0.3463302752293578,0.7060439560439561,0.10850926776507974,0.01269398316466699,5884.79835025929,34.64893887059669,3.256507663499134,2.847249398197875,87,75,128
r0188_B,2645,188,B,0.9976970236748457,0.5329721393063664,0.4231552267447114,0.5941167837008834,0.923949777148664,0.6609864635393023,0.8507683202624321,0.13922169618308544,0.4019534857943654,0.8243292374536395,0.36188974883407354,0.8947871271520853,0.24878224633269802,2.093539703347236,7.019569099033934,130.99985322915018,0.026707997412087233,0.03318560039593671,10.806146562099457,0.6556886784732342,7.980255551448757,0.75,0.4151376146788991,0.7005494505494505,0.26041775509270776,0.05941665351149895,5248.290724305117,31.842239333214355,3.3622635129487812,3.8118482007719283,136,90,127
r0189_A,2646,189,A,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.7739326097417505,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.21527968381989498,0.06841145264082041,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,158,115,83
r0189_AB-front_speed_mm_per_day,2647,189,AB:front_speed_mm_per_day,0.1498355884104967,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.041218546638583195,1.7739326097417505,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.03655946200417197,0.011617844559659963,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,158,115,83
r0189_AB-front_width_mm,2648,189,AB:front_width_mm,0.9860514532774687,0.08418715931475163,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.1237914417795174,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.13638030268862275,0.10798917148468946,21779.497099741417,64.33417958813297,10.843026431899117,10.093694613780174,158,115,83
r0189_AB-diffusivity_ratio,2649,189,AB:diffusivity_ratio,0.9860514532774687,0.41347560193389654,0.9906521132215858,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.7739326097417505,95.78648276108127,67.64744489453733,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.21527968381989498,0.06841145264082041,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,158,115,83
r0189_AB-resection_time,2650,189,AB:resection_time,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.043033504858613014,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.7739326097417505,96.49932968273681,37.31569582596421,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.21527968381989498,0.06841145264082041,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,158,115,83
r0189_AB-chemo_kill_rate,2651,189,AB:chemo_kill_rate,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3114474369212985,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.7739326097417505,96.49932968273681,67.64744489453733,0.003026188906209151,0.0022277901171455683,9.010400012135506,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.21527968381989498,0.06841145264082041,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,158,115,83
r0189_AB-rt_alpha,2652,189,AB:rt_alpha,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.07876797579228878,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.7739326097417505,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0015179150780092233,9.010400012135506,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.21527968381989498,0.06841145264082041,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,158,115,83
r0189_AB-rt_alpha_beta_ratio,2653,189,AB:rt_alpha_beta_ratio,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.03716960921883583,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.7739326097417505,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0022277901171455683,4.297356873750687,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.21527968381989498,0.06841145264082041,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,158,115,83
r0189_AB-seed_peak_density,2654,189,AB:seed_peak_density,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.9839178817346692,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.7739326097417505,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9935671526938676,11.343207622902172,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.21527968381989498,0.06841145264082041,22838.87312518907,64.33417958813297,11.39269214965797,6.394384747543211,158,115,83
r0189_AB-seed_sigma_mm,2655,189,AB:seed_sigma_mm,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.8712037391960621,0.9734697993844748,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.7739326097417505,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9474807623773813,13.773951654215786,0.8708791208791209,0.5298165137614679,0.45879120879120877,0.21527968381989498,0.06841145264082041,38995.62328606618,94.8608720863369,13.166586279953028,7.764642004197104,158,115,83
r0189_AB-gaussian_seed_x_fraction,2656,189,AB:gaussian_seed_x_fraction,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.31370993796736,0.9088100176304579,0.6436812309548259,0.24271461343870943,1.7739326097417505,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9474807623773813,11.343207622902172,0.3489010989010989,0.8325688073394495,0.49175824175824173,0.21527968381989498,0.06841145264082041,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,63,181,89
r0189_AB-gaussian_seed_y_fraction,2657,189,AB:gaussian_seed_y_fraction,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.8159351274371147,0.6436812309548259,0.24271461343870943,1.7739326097417505,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5114678899082569,0.45879120879120877,0.21527968381989498,0.06841145264082041,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,158,111,83
r0189_AB-gaussian_seed_z_fraction,2658,189,AB:gaussian_seed_z_fraction,0.9860514532774687,0.41347560193389654,0.9922621482983232,0.22145555820316076,0.3598653329536319,0.15118198096752167,0.6263000015169382,0.8687019059434533,0.7042777240276337,0.9734697993844748,0.9088100176304579,0.2362925335764885,0.24271461343870943,1.7739326097417505,96.49932968273681,67.64744489453733,0.0035946495863325954,0.0022277901171455683,9.010400012135506,0.9474807623773813,11.343207622902172,0.8708791208791209,0.5298165137614679,0.3489010989010989,0.21527968381989498,0.06841145264082041,21779.497099741417,64.33417958813297,10.843026431899117,6.394384747543211,158,115,63
r0189_B,2659,189,B,0.1498355884104967,0.08418715931475163,0.9906521132215858,0.043033504858613014,0.3114474369212985,0.07876797579228878,0.03716960921883583,0.9839178817346692,0.8712037391960621,0.31370993796736,0.8159351274371147,0.2362925335764885,0.041218546638583195,1.1237914417795174,95.78648276108127,37.31569582596421,0.003026188906209151,0.0015179150780092233,4.297356873750687,0.9935671526938676,13.773951654215786,0.3489010989010989,0.7591743119266054,0.3708791208791209,0.023160524977514845,0.01833905523133094,40892.4085156543,94.8608720863369,13.83404025541444,12.256679613438603,63,165,67
r0190_A,2660,190,A,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.0744138743756064,2.025555439783924,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.8836287170648575,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.13548855812501848,0.031485587696051226,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,101,154,118
r0190_AB-front_speed_mm_per_day,2661,190,AB:front_speed_mm_per_day,0.6077191745862365,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.10882294326487314,2.0744138743756064,2.025555439783924,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.8836287170648575,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.11287191167952115,0.026229805105220043,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,101,154,118
r0190_AB-front_width_mm,2662,190,AB:front_width_mm,0.6938563650473952,0.7846626285463572,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.967658854033004,2.025555439783924,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.8836287170648575,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.19383008574453475,0.02200864154948188,54603.65709089274,124.38215453731048,13.877930967647924,5.314715974105806,101,154,118
r0190_AB-diffusivity_ratio,2663,190,AB:diffusivity_ratio,0.6938563650473952,0.5263518802821636,0.5156717728823423,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.0744138743756064,10.748393206436935,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.8836287170648575,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.13548855812501848,0.031485587696051226,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,101,154,118
r0190_AB-resection_time,2664,190,AB:resection_time,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.9829791318625212,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.0744138743756064,2.025555439783924,197.1064524166286,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.8836287170648575,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.13548855812501848,0.031485587696051226,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,101,154,118
r0190_AB-chemo_kill_rate,2665,190,AB:chemo_kill_rate,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.20779655687510967,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.0744138743756064,2.025555439783924,169.35659260489047,0.0020933990521745313,0.005155109954565673,6.169295474886894,0.8836287170648575,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.13548855812501848,0.031485587696051226,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,101,154,118
r0190_AB-rt_alpha,2666,190,AB:rt_alpha,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.9938129875808954,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.0744138743756064,2.025555439783924,169.35659260489047,0.0017960045617445145,0.19355014210004726,6.169295474886894,0.8836287170648575,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.13548855812501848,0.031485587696051226,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,101,154,118
r0190_AB-rt_alpha_beta_ratio,2667,190,AB:rt_alpha_beta_ratio,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2894587153568864,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.0744138743756064,2.025555439783924,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.315669722855091,0.8836287170648575,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.13548855812501848,0.031485587696051226,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,101,154,118
r0190_AB-seed_peak_density,2668,190,AB:seed_peak_density,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.4662903659045696,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.0744138743756064,2.025555439783924,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.7865161463618279,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.13548855812501848,0.031485587696051226,48602.6055095258,124.38215453731048,11.60486258862993,7.6032387326628115,101,154,118
r0190_AB-seed_sigma_mm,2669,190,AB:seed_sigma_mm,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.09010707773268223,0.5792828379198909,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.0744138743756064,2.025555439783924,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.8836287170648575,5.552487540657328,0.5576923076923077,0.7087155963302753,0.6510989010989011,0.13548855812501848,0.031485587696051226,2382.3326466866915,15.415058944577432,4.885604196859111,2.676653684804636,101,154,118
r0190_AB-gaussian_seed_x_fraction,2670,190,AB:gaussian_seed_x_fraction,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.0036783218383789062,0.7489520777016878,0.8199606500566006,0.1306282799191171,2.0744138743756064,2.025555439783924,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.8836287170648575,15.772263917225738,0.10164835164835165,0.47477064220183485,0.3489010989010989,0.13548855812501848,0.031485587696051226,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,18,103,63
r0190_AB-gaussian_seed_y_fraction,2671,190,AB:gaussian_seed_y_fraction,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.08377626817673445,0.8199606500566006,0.1306282799191171,2.0744138743756064,2.025555439783924,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.8836287170648575,15.772263917225738,0.5576923076923077,0.1628440366972477,0.5467032967032966,0.13548855812501848,0.031485587696051226,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,101,35,99
r0190_AB-gaussian_seed_z_fraction,2672,190,AB:gaussian_seed_z_fraction,0.6938563650473952,0.5263518802821636,0.1532720671966672,0.8197446623817086,0.16469962988048792,0.3095300514250994,0.2711619343608618,0.7090717926621437,0.9876750521361828,0.5792828379198909,0.7489520777016878,0.7386461487039924,0.1306282799191171,2.0744138743756064,2.025555439783924,169.35659260489047,0.0017960045617445145,0.005155109954565673,6.169295474886894,0.8836287170648575,15.772263917225738,0.5576923076923077,0.7087155963302753,0.6071428571428571,0.13548855812501848,0.031485587696051226,54603.65709089274,124.38215453731048,13.877930967647924,7.6032387326628115,101,154,110
r0190_B,2673,190,B,0.6077191745862365,0.7846626285463572,0.5156717728823423,0.9829791318625212,0.20779655687510967,0.9938129875808954,0.2894587153568864,0.4662903659045696,0.09010707773268223,0.0036783218383789062,0.08377626817673445,0.7386461487039924,0.10882294326487314,2.967658854033004,10.748393206436935,197.1064524166286,0.0020933990521745313,0.19355014210004726,6.315669722855091,0.7865161463618279,5.552487540657328,0.10164835164835165,0.4059633027522936,0.39285714285714285,0.16147468555096603,0.01833481350408326,2120.5095040912524,15.415058944577432,4.085390358199255,1.8709992670187074,18,88,71
r0191_A,2674,191,A,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.93310512509197,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.2518045969663114,12.483915938258814,75.0366550590843,0.03045374382700097,0.02110032830653175,11.46484100073576,0.7834936942905187,6.467258187677692,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.02461242444548303,0.015706568468107692,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,30,68,76
r0191_AB-front_speed_mm_per_day,2675,191,AB:front_speed_mm_per_day,0.26028118561953306,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.93310512509197,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.05209464126600227,1.2518045969663114,12.483915938258814,75.0366550590843,0.03045374382700097,0.02110032830653175,11.46484100073576,0.7834936942905187,6.467258187677692,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.032606155707046273,0.020807816728046512,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,30,68,76
r0191_AB-front_width_mm,2676,191,AB:front_width_mm,0.1276327120140195,0.33255296666175127,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.93310512509197,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.585684701626303,12.483915938258814,75.0366550590843,0.03045374382700097,0.02110032830653175,11.46484100073576,0.7834936942905187,6.467258187677692,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.03117702635676293,0.012399409914706328,3337.8430064085837,20.912714233042074,4.724493527327111,4.078527200927632,30,68,76
r0191_AB-diffusivity_ratio,2677,191,AB:diffusivity_ratio,0.1276327120140195,0.16200468968600035,0.0851377472281456,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.93310512509197,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.2518045969663114,1.480046957387525,75.0366550590843,0.03045374382700097,0.02110032830653175,11.46484100073576,0.7834936942905187,6.467258187677692,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.02461242444548303,0.015706568468107692,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,30,68,76
r0191_AB-resection_time,2678,191,AB:resection_time,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.4090682743117213,0.9608648372814059,0.5755201866850257,0.93310512509197,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.2518045969663114,12.483915938258814,99.54160663299263,0.03045374382700097,0.02110032830653175,11.46484100073576,0.7834936942905187,6.467258187677692,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.02461242444548303,0.015706568468107692,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,30,68,76
r0191_AB-chemo_kill_rate,2679,191,AB:chemo_kill_rate,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.5861642155796289,0.5755201866850257,0.93310512509197,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.2518045969663114,12.483915938258814,75.0366550590843,0.008036694023932629,0.02110032830653175,11.46484100073576,0.7834936942905187,6.467258187677692,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.02461242444548303,0.015706568468107692,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,30,68,76
r0191_AB-rt_alpha,2680,191,AB:rt_alpha,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.2635314976796508,0.93310512509197,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.2518045969663114,12.483915938258814,75.0366550590843,0.03045374382700097,0.004040116429692087,11.46484100073576,0.7834936942905187,6.467258187677692,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.02461242444548303,0.015706568468107692,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,30,68,76
r0191_AB-rt_alpha_beta_ratio,2681,191,AB:rt_alpha_beta_ratio,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.6028131293132901,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.2518045969663114,12.483915938258814,75.0366550590843,0.03045374382700097,0.02110032830653175,8.822505034506321,0.7834936942905187,6.467258187677692,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.02461242444548303,0.015706568468107692,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,30,68,76
r0191_AB-seed_peak_density,2682,191,AB:seed_peak_density,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.93310512509197,0.6839721566066146,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.2518045969663114,12.483915938258814,75.0366550590843,0.03045374382700097,0.02110032830653175,11.46484100073576,0.8735888626426458,6.467258187677692,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.02461242444548303,0.015706568468107692,3721.666807144679,20.912714233042074,5.60588714982957,5.166348009386436,30,68,76
r0191_AB-seed_sigma_mm,2683,191,AB:seed_sigma_mm,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.93310512509197,0.4587342357262969,0.6833510873839259,0.08673079870641232,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.2518045969663114,12.483915938258814,75.0366550590843,0.03045374382700097,0.02110032830653175,11.46484100073576,0.7834936942905187,11.070437676442392,0.16758241758241757,0.31422018348623854,0.42032967032967034,0.02461242444548303,0.015706568468107692,16741.704880735393,61.277295173997615,8.087231038136625,8.843582858915097,30,68,76
r0191_AB-gaussian_seed_x_fraction,2684,191,AB:gaussian_seed_x_fraction,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.93310512509197,0.4587342357262969,0.22122181486338377,0.5145477522164583,0.10925670806318521,0.4183723386377096,0.03932310922188665,1.2518045969663114,12.483915938258814,75.0366550590843,0.03045374382700097,0.02110032830653175,11.46484100073576,0.7834936942905187,6.467258187677692,0.5082417582417582,0.19495412844036697,0.3598901098901099,0.02461242444548303,0.015706568468107692,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,92,42,65
r0191_AB-gaussian_seed_y_fraction,2685,191,AB:gaussian_seed_y_fraction,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.93310512509197,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.5985038913786411,0.4183723386377096,0.03932310922188665,1.2518045969663114,12.483915938258814,75.0366550590843,0.03045374382700097,0.02110032830653175,11.46484100073576,0.7834936942905187,6.467258187677692,0.16758241758241757,0.5389908256880734,0.37637362637362637,0.02461242444548303,0.015706568468107692,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,30,117,68
r0191_AB-gaussian_seed_z_fraction,2686,191,AB:gaussian_seed_z_fraction,0.1276327120140195,0.16200468968600035,0.5481754178181291,0.2649215003475547,0.9608648372814059,0.5755201866850257,0.93310512509197,0.4587342357262969,0.22122181486338377,0.08673079870641232,0.10925670806318521,0.39249467570334673,0.03932310922188665,1.2518045969663114,12.483915938258814,75.0366550590843,0.03045374382700097,0.02110032830653175,11.46484100073576,0.7834936942905187,6.467258187677692,0.16758241758241757,0.31422018348623854,0.40934065934065933,0.02461242444548303,0.015706568468107692,3337.8430064085837,20.912714233042074,4.724493527327111,5.166348009386436,30,68,74
r0191_B,2687,191,B,0.26028118561953306,0.33255296666175127,0.0851377472281456,0.4090682743117213,0.5861642155796289,0.2635314976796508,0.6028131293132901,0.6839721566066146,0.6833510873839259,0.5145477522164583,0.5985038913786411,0.39249467570334673,0.05209464126600227,1.585684701626303,1.480046957387525,99.54160663299263,0.008036694023932629,0.004040116429692087,8.822505034506321,0.8735888626426458,11.070437676442392,0.5082417582417582,0.5848623853211009,0.5082417582417582,0.04130283784610505,0.016426544701028268,18666.859774416243,61.277295173997615,9.595971354847414,6.9814873442925816,92,127,92
r0192_A,2688,192,A,0.1393851488828659,0.7148181898519397,0.16122154332697392,0.9683160474523902,0.6843039551749825,0.9214825676754117,0.8620829796418548,0.4167369296774268,0.35237177088856697,0.6209471561014652,0.6277259066700935,0.8069780999794602,0.04031528310055688,2.693788119385215,2.1010824087305044,194.61372806690633,0.011392311983662038,0.13193469842630307,10.896663837134838,0.7666947718709707,7.533045606820192,0.5906593406593407,0.6077981651376146,0.6785714285714286,0.05430041532296583,0.007483009300255909,5161.834721497508,28.373388057216495,5.274843976157914,2.796450675764138,107,132,123
